Date and Time,TA in,TA out,RH in,RH out,TWl-1 in,TWl-1 out,TWl-2 in,TWl-2 out,TRf in,TRf out,TG in,TG out,TW in,TW out,V in,iDampA,iDampW,iDampW2,Clo ,Wl-1Facing,Wl-2Facing
,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0.35,W,W
06-02-2019 00:00,32.433,31.868,70.318,73.124,,,,,33.809,31.128,,,,,,-0.565,-2.681,0,,,
06-02-2019 01:00,32.33,31.586,70.817,73.883,,,,,33.704,30.697,,,,,,-0.744,-3.007,0,,,
06-02-2019 02:00,32.073,31.128,70.892,74.604,,,,,33.495,30.343,,,,,,-0.945,-3.152,0,,,
06-02-2019 03:00,31.97,30.874,70.721,74.615,,,,,33.365,30.016,,,,,,-1.096,-3.349,0,,,
06-02-2019 04:00,32.021,30.646,70.244,75.167,,,,,33.287,29.665,,,,,,-1.375,-3.622,0,,,
06-02-2019 05:00,31.816,30.293,70.48,76.317,,,,,33.105,29.315,,,,,,-1.523,-3.79,0,,,
06-02-2019 06:00,31.893,30.091,70.281,76.898,,,,,33.001,28.941,,,,,,-1.802,-4.06,0,,,
06-02-2019 07:00,31.408,30.091,71.861,77.371,,,,,32.691,29.515,,,,,,-1.317,-3.176,0,,,
06-02-2019 08:00,31.51,30.621,72.272,75.698,,,,,32.536,30.874,,,,,,-0.889,-1.662,0,,,
06-02-2019 09:00,31.868,31.637,70.124,70.448,,,,,32.484,33.339,,,,,,-0.231,0.855,0,,,
06-02-2019 10:00,32.304,32.768,67.631,65.517,,,,,32.587,36.444,,,,,,0.464,3.857,0,,,
06-02-2019 11:00,32.742,34.334,64.425,57.671,,,,,32.742,38.896,,,,,,1.592,6.154,0,,,
06-02-2019 12:00,33.287,36.227,61.193,51.496,,,,,32.975,42.594,,,,,,2.94,9.619,0,,,
06-02-2019 13:00,33.861,38.06,56.77,44.691,,,,,33.313,45.342,,,,,,4.199,12.029,0,,,
06-02-2019 14:00,34.097,38.896,56.067,43.134,,,,,33.6,46.385,,,,,,4.799,12.785,0,,,
06-02-2019 15:00,34.308,40.057,58.018,44.852,,,,,33.861,46.385,,,,,,5.749,12.524,0,,,
06-02-2019 16:00,34.677,40.4,53.795,39.619,,,,,34.15,45.593,,,,,,5.723,11.443,0,,,
06-02-2019 17:00,34.071,39.149,61.442,49.231,,,,,34.124,42.535,,,,,,5.078,8.411,0,,,
06-02-2019 18:00,33.678,36.498,60.749,46.978,,,,,34.124,39.121,,,,,,2.82,4.997,0,,,
06-02-2019 19:00,33.313,34.124,59.301,55.974,,,,,34.15,36.254,,,,,,0.811,2.104,0,,,
06-02-2019 20:00,33.287,33.339,56.878,54.481,,,,,34.281,34.387,,,,,,0.052,0.106,0,,,
06-02-2019 21:00,33.235,32.33,58.495,60.162,,,,,34.466,32.924,,,,,,-0.905,-1.542,0,,,
06-02-2019 22:00,33.261,32.665,58.912,59.677,,,,,34.545,31.919,,,,,,-0.596,-2.626,0,,,
06-02-2019 23:00,32.949,32.15,58.167,58.934,,,,,34.519,31.103,,,,,,-0.799,-3.416,0,,,
06-03-2019 00:00,32.794,31.306,58.461,61.916,,,,,34.44,30.469,,,,,,-1.488,-3.971,0,,,
06-03-2019 01:00,32.975,30.976,58.234,63.016,,,,,34.413,30.066,,,,,,-1.999,-4.347,0,,,
06-03-2019 02:00,32.949,30.394,58.675,65.273,,,,,34.334,29.74,,,,,,-2.555,-4.594,0,,,
06-03-2019 03:00,32.872,30.52,58.917,65.016,,,,,34.202,29.49,,,,,,-2.352,-4.712,0,,,
06-03-2019 04:00,32.717,30.217,59.052,65.643,,,,,34.071,29.365,,,,,,-2.5,-4.706,0,,,
06-03-2019 05:00,32.458,30.066,58.918,65.802,,,,,33.835,29.215,,,,,,-2.392,-4.62,0,,,
06-03-2019 06:00,32.639,29.84,58.723,66.224,,,,,33.704,29.165,,,,,,-2.799,-4.539,0,,,
06-03-2019 07:00,32.458,30.217,60.402,66.809,,,,,33.521,29.715,,,,,,-2.241,-3.806,0,,,
06-03-2019 08:00,32.175,30.798,61.553,65.495,,,,,33.287,31.791,,,,,,-1.377,-1.496,0,,,
06-03-2019 09:00,32.433,31.791,59.894,60.33,,,,,33.157,34.124,,,,,,-0.642,0.967,0,,,
06-03-2019 10:00,32.794,33.027,59.064,57.319,,,,,33.157,36.987,,,,,,0.233,3.83,0,,,
06-03-2019 11:00,33.209,34.492,57.377,52.277,,,,,33.261,40.775,,,,,,1.283,7.514,0,,,
06-03-2019 12:00,33.626,35.823,55.261,47.99,,,,,33.469,43.982,,,,,,2.197,10.513,0,,,
06-03-2019 13:00,33.6,36.878,59.027,50.662,,,,,33.548,45.467,,,,,,3.278,11.919,0,,,
06-03-2019 14:00,33.495,37.069,60.279,51.18,,,,,33.521,44.043,,,,,,3.574,10.522,0,,,
06-03-2019 15:00,33.365,37.288,62.809,52.717,,,,,33.548,43.465,,,,,,3.923,9.917,0,,,
06-03-2019 16:00,33.495,37.7,61.635,49.679,,,,,33.652,42.267,,,,,,4.205,8.615,0,,,
06-03-2019 17:00,33.339,37.343,64.118,53.77,,,,,33.757,40.372,,,,,,4.004,6.615,0,,,
06-03-2019 18:00,32.898,35.502,73.167,66.445,,,,,33.835,37.151,,,,,,2.604,3.316,0,,,
06-03-2019 19:00,32.691,34.308,74.274,71.513,,,,,33.914,34.651,,,,,,1.617,0.737,0,,,
06-03-2019 20:00,32.536,33.626,74.094,70.809,,,,,33.966,33.027,,,,,,1.09,-0.939,0,,,
06-03-2019 21:00,32.639,33.287,71.542,69.401,,,,,34.071,32.175,,,,,,0.648,-1.896,0,,,
06-03-2019 22:00,32.949,32.949,71.387,72.237,,,,,34.229,31.842,,,,,,0,-2.387,0,,,
06-03-2019 23:00,32.665,32.613,72.275,73.536,,,,,34.176,31.382,,,,,,-0.052,-2.794,0,,,
06-04-2019 00:00,32.898,32.51,70.677,71.913,,,,,34.229,31.001,,,,,,-0.388,-3.228,0,,,
06-04-2019 01:00,32.898,32.15,69.699,72.24,,,,,34.176,30.596,,,,,,-0.748,-3.58,0,,,
06-04-2019 02:00,32.846,31.816,69.169,72.481,,,,,34.071,30.167,,,,,,-1.03,-3.904,0,,,
06-04-2019 03:00,32.562,31.23,69.455,73.995,,,,,33.887,29.84,,,,,,-1.332,-4.047,0,,,
06-04-2019 04:00,32.665,30.95,69.351,75.226,,,,,33.783,29.464,,,,,,-1.715,-4.319,0,,,
06-04-2019 05:00,32.717,30.672,69.391,77.014,,,,,33.73,29.09,,,,,,-2.045,-4.64,0,,,
06-04-2019 06:00,32.562,30.469,68.996,76.173,,,,,33.574,28.791,,,,,,-2.093,-4.783,0,,,
06-04-2019 07:00,32.355,30.495,68.5,74.691,,,,,33.365,29.615,,,,,,-1.86,-3.75,0,,,
06-04-2019 08:00,32.304,30.9,67.108,70.799,,,,,33.157,31.306,,,,,,-1.404,-1.851,0,,,
06-04-2019 09:00,32.562,32.047,63.367,62.815,,,,,33.079,34.519,,,,,,-0.515,1.44,0,,,
06-04-2019 10:00,32.846,33.783,62.443,57.206,,,,,33.105,38.198,,,,,,0.937,5.093,0,,,
06-04-2019 11:00,33.287,35.395,59.962,52.886,,,,,33.287,42.505,,,,,,2.108,9.218,0,,,
06-04-2019 12:00,33.339,36.579,63.337,54.642,,,,,33.313,43.951,,,,,,3.24,10.638,0,,,
06-04-2019 13:00,33.417,37.59,63.412,51.149,,,,,33.365,45.217,,,,,,4.173,11.852,0,,,
06-04-2019 14:00,33.521,38.115,62.237,50.161,,,,,33.443,45.467,,,,,,4.594,12.024,0,,,
06-04-2019 15:00,33.678,38.476,63.141,49.545,,,,,33.574,44.719,,,,,,4.798,11.145,0,,,
06-04-2019 16:00,33.417,37.949,64.35,51.689,,,,,33.6,42.893,,,,,,4.532,9.293,0,,,
06-04-2019 17:00,33.339,37.315,65.147,53.995,,,,,33.73,40.4,,,,,,3.976,6.67,0,,,
06-04-2019 18:00,33.183,35.985,70.025,62.693,,,,,33.887,37.48,,,,,,2.802,3.593,0,,,
06-04-2019 19:00,32.975,34.916,70.66,64.972,,,,,34.019,35.235,,,,,,1.941,1.216,0,,,
06-04-2019 20:00,32.949,34.229,69.096,64.671,,,,,34.176,33.783,,,,,,1.28,-0.393,0,,,
06-04-2019 21:00,32.898,33.652,70.524,68.759,,,,,34.281,32.794,,,,,,0.754,-1.487,0,,,
06-04-2019 22:00,33.157,33.079,70.632,71.197,,,,,34.413,32.15,,,,,,-0.078,-2.263,0,,,
06-04-2019 23:00,32.898,32.536,68.503,68.961,,,,,34.387,31.791,,,,,,-0.362,-2.596,0,,,
06-05-2019 00:00,32.613,31.204,67.562,70.673,,,,,34.229,31.535,,,,,,-1.409,-2.694,0,,,
06-05-2019 01:00,32.278,29.565,65.837,73.766,,,,,33.992,30.874,,,,,,-2.713,-3.118,0,,,
06-05-2019 02:00,32.278,28.841,64.908,75.113,,,,,33.887,30.066,,,,,,-3.437,-3.821,0,,,
06-05-2019 03:00,32.407,28.816,65.364,77.526,,,,,33.861,29.665,,,,,,-3.591,-4.196,0,,,
06-05-2019 04:00,32.304,29.265,66.027,76.615,,,,,33.73,29.19,,,,,,-3.039,-4.54,0,,,
06-05-2019 05:00,31.919,28.692,67.933,80.216,,,,,33.469,28.766,,,,,,-3.227,-4.703,0,,,
06-05-2019 06:00,32.124,28.617,67.538,80.172,,,,,33.365,28.468,,,,,,-3.507,-4.897,0,,,
06-05-2019 07:00,31.919,29.24,67.41,76.345,,,,,33.209,29.389,,,,,,-2.679,-3.82,0,,,
06-05-2019 08:00,31.944,30.142,66.46,73.278,,,,,33.053,31.026,,,,,,-1.802,-2.027,0,,,
06-05-2019 09:00,32.304,31.919,65.78,65.869,,,,,33.001,34.624,,,,,,-0.385,1.623,0,,,
06-05-2019 10:00,32.562,32.717,62.711,60.757,,,,,33.001,37.921,,,,,,0.155,4.92,0,,,
06-05-2019 11:00,32.794,34.071,61.65,56.127,,,,,33.027,41.619,,,,,,1.277,8.592,0,,,
06-05-2019 12:00,32.872,35.315,65.659,59.19,,,,,33.079,42.863,,,,,,2.443,9.784,0,,,
06-05-2019 13:00,32.924,36.012,66.101,58.047,,,,,33.053,43.556,,,,,,3.088,10.503,0,,,
06-05-2019 14:00,33.001,36.661,66.331,54.848,,,,,33.131,43.921,,,,,,3.66,10.79,0,,,
06-05-2019 15:00,32.949,36.933,66.168,54.691,,,,,33.183,43.163,,,,,,3.984,9.98,0,,,
06-05-2019 16:00,32.768,36.824,67.342,55.746,,,,,33.235,41.707,,,,,,4.056,8.472,0,,,
06-05-2019 17:00,32.587,36.012,70.59,61.08,,,,,33.261,39.262,,,,,,3.425,6.001,0,,,
06-05-2019 18:00,32.304,34.387,73.025,67.312,,,,,33.365,36.335,,,,,,2.083,2.97,0,,,
06-05-2019 19:00,32.278,33.704,72.597,68.799,,,,,33.495,34.176,,,,,,1.426,0.681,0,,,
06-05-2019 20:00,32.407,33.521,74.069,71.887,,,,,33.652,32.949,,,,,,1.114,-0.703,0,,,
06-05-2019 21:00,32.433,32.975,72.323,70.477,,,,,33.783,32.278,,,,,,0.542,-1.505,0,,,
06-05-2019 22:00,32.304,32.458,69.868,68.763,,,,,33.757,31.663,,,,,,0.154,-2.094,0,,,
06-05-2019 23:00,32.227,31.714,66.663,66.02,,,,,33.73,31.103,,,,,,-0.513,-2.627,0,,,
06-06-2019 00:00,32.278,31.637,64.007,64.956,,,,,33.704,30.52,,,,,,-0.641,-3.184,0,,,
06-06-2019 01:00,32.304,31.382,63.481,65.099,,,,,33.652,29.916,,,,,,-0.922,-3.736,0,,,
06-06-2019 02:00,32.253,31.026,63.629,66.888,,,,,33.574,29.414,,,,,,-1.227,-4.16,0,,,
06-06-2019 03:00,32.201,30.571,64.398,69.192,,,,,33.469,28.941,,,,,,-1.63,-4.528,0,,,
06-06-2019 04:00,32.15,30.369,64.731,70.006,,,,,33.365,28.518,,,,,,-1.781,-4.847,0,,,
06-06-2019 05:00,32.201,29.89,64.988,72.001,,,,,33.261,28.097,,,,,,-2.311,-5.164,0,,,
06-06-2019 06:00,32.124,30.066,65.533,72.454,,,,,33.131,27.875,,,,,,-2.058,-5.256,0,,,
06-06-2019 07:00,31.893,30.066,67.037,73.922,,,,,32.924,29.04,,,,,,-1.827,-3.884,0,,,
06-06-2019 08:00,31.842,30.849,66.289,69.546,,,,,32.742,31.306,,,,,,-0.993,-1.436,0,,,
06-06-2019 09:00,32.047,31.996,65.055,64.333,,,,,32.665,34.413,,,,,,-0.051,1.748,0,,,
06-06-2019 10:00,32.278,33.287,64.069,59.93,,,,,32.639,37.866,,,,,,1.009,5.227,0,,,
06-06-2019 11:00,32.484,34.598,66.244,59.655,,,,,32.639,40.746,,,,,,2.114,8.107,0,,,
06-06-2019 12:00,32.587,35.448,65.797,57.579,,,,,32.639,42.684,,,,,,2.861,10.045,0,,,
06-06-2019 13:00,32.665,36.254,66.707,56.86,,,,,32.665,44.196,,,,,,3.589,11.531,0,,,
06-06-2019 14:00,32.717,36.688,69.116,58.821,,,,,32.768,44.658,,,,,,3.971,11.89,0,,,
06-06-2019 15:00,32.562,36.688,71.194,59.558,,,,,32.768,43.525,,,,,,4.126,10.757,0,,,
06-06-2019 16:00,32.484,36.444,71.878,60.51,,,,,32.898,41.56,,,,,,3.96,8.662,0,,,
06-06-2019 17:00,32.33,35.689,72.999,62.835,,,,,33.001,39.177,,,,,,3.359,6.176,0,,,
06-06-2019 18:00,32.278,34.836,73.322,65.709,,,,,33.157,36.633,,,,,,2.558,3.476,0,,,
06-06-2019 19:00,32.227,33.783,74.035,69.397,,,,,33.313,34.255,,,,,,1.556,0.942,0,,,
06-06-2019 20:00,32.201,33.339,73.94,70.237,,,,,33.495,32.742,,,,,,1.138,-0.753,0,,,
06-06-2019 21:00,32.201,32.898,72.31,69.454,,,,,33.574,31.842,,,,,,0.697,-1.732,0,,,
06-06-2019 22:00,32.201,32.562,72.643,71.316,,,,,33.652,31.23,,,,,,0.361,-2.422,0,,,
06-06-2019 23:00,32.278,32.304,74.044,74.38,,,,,33.704,30.697,,,,,,0.026,-3.007,0,,,
06-07-2019 00:00,32.073,31.816,72.589,73.235,,,,,33.6,30.293,,,,,,-0.257,-3.307,0,,,
06-07-2019 01:00,31.996,31.459,72.725,75.027,,,,,33.521,29.916,,,,,,-0.537,-3.605,0,,,
06-07-2019 02:00,32.098,31.026,72.533,76.936,,,,,33.469,29.565,,,,,,-1.072,-3.904,0,,,
06-07-2019 03:00,31.919,30.798,72.771,77.571,,,,,33.287,29.315,,,,,,-1.121,-3.972,0,,,
06-07-2019 04:00,31.816,30.52,73.596,79.106,,,,,33.157,28.99,,,,,,-1.296,-4.167,0,,,
06-07-2019 05:00,31.842,30.343,73.631,79.509,,,,,33.053,28.667,,,,,,-1.499,-4.386,0,,,
06-07-2019 06:00,31.74,30.167,74.332,80.671,,,,,32.872,28.444,,,,,,-1.573,-4.428,0,,,
06-07-2019 07:00,31.535,30.243,75.43,81.56,,,,,32.665,29.265,,,,,,-1.292,-3.4,0,,,
06-07-2019 08:00,31.689,30.95,74.352,77.336,,,,,32.536,31.306,,,,,,-0.739,-1.23,0,,,
06-07-2019 09:00,31.996,32.15,71.727,69.901,,,,,32.536,34.36,,,,,,0.154,1.824,0,,,
06-07-2019 10:00,32.407,33.209,69.55,65.653,,,,,32.639,36.933,,,,,,0.802,4.294,0,,,
06-07-2019 11:00,32.717,34.677,67.364,59.094,,,,,32.742,40.775,,,,,,1.96,8.033,0,,,
06-07-2019 12:00,32.975,35.689,69.284,62.203,,,,,32.898,42.923,,,,,,2.714,10.025,0,,,
06-07-2019 13:00,33.001,36.335,70.329,59.983,,,,,32.924,43.556,,,,,,3.334,10.632,0,,,
06-07-2019 14:00,32.898,36.606,70.341,59.001,,,,,32.898,43.586,,,,,,3.708,10.688,0,,,
06-07-2019 15:00,32.872,36.851,71.828,60.669,,,,,32.949,42.416,,,,,,3.979,9.467,0,,,
06-07-2019 16:00,32.768,36.742,74.409,62.687,,,,,33.027,41.356,,,,,,3.974,8.329,0,,,
06-07-2019 17:00,32.355,34.545,76.873,70.209,,,,,33.079,37.949,,,,,,2.19,4.87,0,,,
06-07-2019 18:00,32.201,33.626,75.649,70.686,,,,,33.105,35.262,,,,,,1.425,2.157,0,,,
06-07-2019 19:00,32.15,33.079,74.441,71.106,,,,,33.235,33.495,,,,,,0.929,0.26,0,,,
06-07-2019 20:00,32.175,32.691,74.926,73.701,,,,,33.365,32.381,,,,,,0.516,-0.984,0,,,
06-07-2019 21:00,32.201,32.355,73.639,72.944,,,,,33.469,31.765,,,,,,0.154,-1.704,0,,,
06-07-2019 22:00,32.15,32.124,71.907,71.539,,,,,33.495,31.281,,,,,,-0.026,-2.214,0,,,
06-07-2019 23:00,32.175,31.408,70.971,73.428,,,,,33.495,30.849,,,,,,-0.767,-2.646,0,,,
06-08-2019 00:00,32.021,31.433,71.459,73.433,,,,,33.417,30.444,,,,,,-0.588,-2.973,0,,,
06-08-2019 01:00,31.944,31.052,72.202,75.604,,,,,33.313,29.991,,,,,,-0.892,-3.322,0,,,
06-08-2019 02:00,31.944,30.748,72.444,76.97,,,,,33.235,29.565,,,,,,-1.196,-3.67,0,,,
06-08-2019 03:00,31.893,30.495,72.706,78.218,,,,,33.157,29.14,,,,,,-1.398,-4.017,0,,,
06-08-2019 04:00,31.816,30.217,72.993,78.955,,,,,33.001,28.766,,,,,,-1.599,-4.235,0,,,
06-08-2019 05:00,31.944,30.091,72.353,78.812,,,,,32.924,28.32,,,,,,-1.853,-4.604,0,,,
06-08-2019 06:00,31.919,29.916,72.228,79.684,,,,,32.82,27.974,,,,,,-2.003,-4.846,0,,,
06-08-2019 07:00,31.637,29.815,72.357,78.257,,,,,32.639,28.791,,,,,,-1.822,-3.848,0,,,
06-08-2019 08:00,31.689,30.52,66.694,67.841,,,,,32.484,30.849,,,,,,-1.169,-1.635,0,,,
06-08-2019 09:00,32.047,31.816,63.844,61.465,,,,,32.433,33.887,,,,,,-0.231,1.454,0,,,
06-08-2019 10:00,32.458,33.626,60.213,53.618,,,,,32.51,37.59,,,,,,1.168,5.08,0,,,
06-08-2019 11:00,33.053,35.262,57.131,48.184,,,,,32.742,41.065,,,,,,2.209,8.323,0,,,
06-08-2019 12:00,33.495,36.498,54.921,44.88,,,,,33.027,44.196,,,,,,3.003,11.169,0,,,
06-08-2019 13:00,33.94,37.645,52.884,41.848,,,,,33.339,46.226,,,,,,3.705,12.887,0,,,
06-08-2019 14:00,34.045,38.812,56.22,45.818,,,,,33.521,47.06,,,,,,4.767,13.539,0,,,
06-08-2019 15:00,33.6,38.087,60.864,48.932,,,,,33.417,44.905,,,,,,4.487,11.488,0,,,
06-08-2019 16:00,33.209,37.178,68.096,58.058,,,,,33.365,42.09,,,,,,3.969,8.725,0,,,
06-08-2019 17:00,32.949,36.065,69.494,60.484,,,,,33.417,39.318,,,,,,3.116,5.901,0,,,
06-08-2019 18:00,32.794,34.863,70.139,64.525,,,,,33.521,36.742,,,,,,2.069,3.221,0,,,
06-08-2019 19:00,32.639,33.887,72.18,68.739,,,,,33.626,34.466,,,,,,1.248,0.84,0,,,
06-08-2019 20:00,32.587,33.079,73.32,72.837,,,,,33.783,33.079,,,,,,0.492,-0.704,0,,,
06-08-2019 21:00,32.742,33.131,70.77,69.097,,,,,33.887,32.381,,,,,,0.389,-1.506,0,,,
06-08-2019 22:00,32.587,32.562,68.234,67.553,,,,,33.861,31.816,,,,,,-0.025,-2.045,0,,,
06-08-2019 23:00,32.381,31.996,69.546,71.333,,,,,33.809,31.255,,,,,,-0.385,-2.554,0,,,
06-09-2019 00:00,32.175,31.459,70.789,74.008,,,,,33.704,30.849,,,,,,-0.716,-2.855,0,,,
06-09-2019 01:00,32.073,31.23,70.922,74.294,,,,,33.574,30.394,,,,,,-0.843,-3.18,0,,,
06-09-2019 02:00,31.944,30.798,70.169,74.152,,,,,33.443,29.991,,,,,,-1.146,-3.452,0,,,
06-09-2019 03:00,31.765,30.621,69.466,73.159,,,,,33.261,29.615,,,,,,-1.144,-3.646,0,,,
06-09-2019 04:00,31.612,30.243,69.103,73.716,,,,,33.079,29.265,,,,,,-1.369,-3.814,0,,,
06-09-2019 05:00,31.484,29.966,68.775,73.813,,,,,32.898,28.965,,,,,,-1.518,-3.933,0,,,
06-09-2019 06:00,31.484,29.74,67.519,72.843,,,,,32.742,28.766,,,,,,-1.744,-3.976,0,,,
06-09-2019 07:00,31.382,30.066,66.764,70.496,,,,,32.536,29.565,,,,,,-1.316,-2.971,0,,,
06-09-2019 08:00,31.586,31.052,65.504,66.585,,,,,32.433,31.637,,,,,,-0.534,-0.796,0,,,
06-09-2019 09:00,32.073,32.253,64.315,61.878,,,,,32.587,34.492,,,,,,0.18,1.905,0,,,
06-09-2019 10:00,32.484,33.914,62.041,57.194,,,,,32.613,37.645,,,,,,1.43,5.032,0,,,
06-09-2019 11:00,32.949,35.155,60.888,53.439,,,,,32.794,40.833,,,,,,2.206,8.039,0,,,
06-09-2019 12:00,33.365,36.389,58.515,48.159,,,,,33.027,43.284,,,,,,3.024,10.257,0,,,
06-09-2019 13:00,34.019,38.17,53.769,42.446,,,,,33.391,45.186,,,,,,4.151,11.795,0,,,
06-09-2019 14:00,34.281,39.149,54.257,40.991,,,,,33.626,46.449,,,,,,4.868,12.823,0,,,
06-09-2019 15:00,34.598,40.114,52.259,38.492,,,,,33.94,46.738,,,,,,5.516,12.798,0,,,
06-09-2019 16:00,34.81,39.886,50.427,37.851,,,,,34.255,45.499,,,,,,5.076,11.244,0,,,
06-09-2019 17:00,34.836,39.573,50.692,41.615,,,,,34.466,43.284,,,,,,4.737,8.818,0,,,
06-09-2019 18:00,34.15,37.618,61.581,53.35,,,,,34.387,39.914,,,,,,3.468,5.527,0,,,
06-09-2019 19:00,33.809,36.281,64.383,57.99,,,,,34.44,37.042,,,,,,2.472,2.602,0,,,
06-09-2019 20:00,33.757,35.689,63.467,57.807,,,,,34.572,35.315,,,,,,1.932,0.743,0,,,
06-09-2019 21:00,33.6,34.281,62.47,59.766,,,,,34.624,34.097,,,,,,0.681,-0.527,0,,,
06-09-2019 22:00,33.443,33.809,62.225,60.612,,,,,34.651,33.079,,,,,,0.366,-1.572,0,,,
06-09-2019 23:00,33.313,33.391,62.078,61.146,,,,,34.651,32.227,,,,,,0.078,-2.424,0,,,
06-10-2019 00:00,33.313,33.027,60.882,60.869,,,,,34.624,31.561,,,,,,-0.286,-3.063,0,,,
06-10-2019 01:00,33.105,32.407,60.913,62.404,,,,,34.519,30.925,,,,,,-0.698,-3.594,0,,,
06-10-2019 02:00,33.053,31.944,59.515,61.798,,,,,34.413,30.343,,,,,,-1.109,-4.07,0,,,
06-10-2019 03:00,32.742,31.281,57.818,60.502,,,,,34.202,29.865,,,,,,-1.461,-4.337,0,,,
06-10-2019 04:00,32.717,30.9,57.178,61.195,,,,,34.019,29.439,,,,,,-1.817,-4.58,0,,,
06-10-2019 05:00,32.587,30.646,57.286,62.091,,,,,33.835,29.065,,,,,,-1.941,-4.77,0,,,
06-10-2019 06:00,32.253,30.293,58.602,64.237,,,,,33.626,28.841,,,,,,-1.96,-4.785,0,,,
06-10-2019 07:00,32.073,30.469,60.185,65.008,,,,,33.365,29.84,,,,,,-1.604,-3.525,0,,,
06-10-2019 08:00,32.15,31.281,60.291,62.473,,,,,33.105,31.944,,,,,,-0.869,-1.161,0,,,
06-10-2019 09:00,32.33,32.227,59.278,58.693,,,,,32.949,34.624,,,,,,-0.103,1.675,0,,,
06-10-2019 10:00,32.639,33.131,58.311,56.216,,,,,32.975,37.042,,,,,,0.492,4.067,0,,,
06-10-2019 11:00,32.794,34.045,57.221,53.255,,,,,32.975,38.952,,,,,,1.251,5.977,0,,,
06-10-2019 12:00,33.313,35.368,56.53,50.171,,,,,33.183,41.181,,,,,,2.055,7.998,0,,,
06-10-2019 13:00,33.835,36.987,54.614,45.504,,,,,33.469,43.223,,,,,,3.152,9.754,0,,,
06-10-2019 14:00,34.15,37.755,54.207,45.025,,,,,33.704,43.829,,,,,,3.605,10.125,0,,,
06-10-2019 15:00,34.413,38.17,52.656,42.716,,,,,33.966,43.86,,,,,,3.757,9.894,0,,,
